,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Female,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV,Primary_Device_Tablet
6169,14,5.77,True,0.49,Urban,False,True,False,True,False,False
6170,12,5.63,True,0.45,Urban,True,False,False,True,False,False
6171,10,4.93,True,0.43,Urban,False,True,False,False,False,True
6172,8,6.66,True,0.41,Urban,True,False,False,False,False,True
6173,15,4.46,True,0.35,Urban,True,False,False,True,False,False
6174,10,5.82,True,0.53,Rural,True,False,False,True,False,False
6175,9,0.0,False,0.59,Urban,True,False,False,True,False,False
6176,8,4.04,True,0.41,Rural,False,True,False,False,True,False
6177,11,4.31,True,0.45,Urban,True,False,False,True,False,False
6178,15,2.94,False,0.32,Urban,True,False,False,True,False,False
6179,10,7.08,True,0.46,Urban,False,True,False,False,True,False
6180,8,7.35,True,0.52,Rural,True,False,False,True,False,False
6181,11,4.43,True,0.43,Rural,False,True,True,False,False,False
6182,16,5.17,True,0.38,Rural,True,False,False,False,True,False
6183,8,7.01,True,0.53,Urban,False,True,False,True,False,False
6184,18,2.85,False,0.39,Urban,False,True,False,True,False,False
6185,9,6.1,True,0.6,Urban,False,True,False,True,False,False
6186,16,5.22,True,0.49,Urban,True,False,False,True,False,False
6187,9,1.12,False,0.43,Rural,False,True,False,False,True,False
6188,10,1.6,False,0.44,Urban,False,True,False,False,False,True
6189,14,4.83,True,0.45,Urban,False,True,False,True,False,False
6190,10,2.78,True,0.49,Urban,True,False,False,False,True,False
6191,16,6.41,True,0.46,Urban,False,True,False,True,False,False
6192,13,6.3,True,0.47,Urban,False,True,True,False,False,False
6193,10,2.17,True,0.52,Urban,True,False,False,False,False,True
6194,16,4.01,True,0.35,Urban,True,False,False,True,False,False
6195,8,6.13,True,0.59,Urban,True,False,False,True,False,False
6196,17,4.31,True,0.48,Urban,False,True,False,True,False,False
6197,10,5.11,True,0.54,Urban,True,False,False,True,False,False
6198,8,2.93,True,0.49,Urban,True,False,False,True,False,False
6199,9,2.11,True,0.45,Urban,True,False,False,False,True,False
6200,15,5.5,True,0.34,Rural,False,True,False,False,True,False
6201,14,5.09,True,0.5,Urban,True,False,False,False,True,False
6202,9,6.81,True,0.55,Urban,True,False,False,False,True,False
6203,9,3.82,True,0.59,Rural,False,True,False,False,True,False
6204,16,3.28,True,0.31,Urban,False,True,True,False,False,False
6205,13,4.52,True,0.48,Urban,False,True,False,True,False,False
6206,12,5.9,True,0.43,Rural,False,True,True,False,False,False
6207,17,6.11,True,0.37,Rural,True,False,False,True,False,False
6208,13,5.22,True,0.41,Urban,True,False,False,True,False,False
6209,16,3.04,True,0.33,Urban,False,True,False,True,False,False
6210,18,4.04,True,0.37,Rural,False,True,False,True,False,False
6211,14,4.51,True,0.4,Urban,True,False,False,True,False,False
6212,17,4.26,True,0.43,Urban,True,False,False,False,True,False
6213,17,3.28,True,0.47,Urban,True,False,True,False,False,False
6214,16,3.73,True,0.34,Urban,False,True,False,True,False,False
6215,11,3.8,True,0.48,Rural,True,False,True,False,False,False
6216,9,1.15,False,0.41,Urban,False,True,False,False,True,False
6217,15,4.5,True,0.43,Urban,True,False,False,True,False,False
6218,11,5.53,True,0.42,Urban,False,True,False,True,False,False
6219,16,3.58,True,0.49,Urban,True,False,False,True,False,False
6220,11,6.67,True,0.42,Rural,False,True,False,True,False,False
6221,15,5.25,True,0.4,Urban,True,False,False,False,True,False
6222,16,5.9,True,0.46,Urban,True,False,True,False,False,False
6223,16,3.68,True,0.43,Urban,False,True,False,True,False,False
6224,17,4.23,True,0.46,Urban,False,True,False,True,False,False
6225,11,4.94,True,0.35,Urban,True,False,False,True,False,False
6226,8,5.02,True,0.56,Rural,False,True,False,False,False,True
6227,10,11.33,True,0.44,Urban,True,False,False,True,False,False
6228,16,5.87,True,0.4,Urban,False,True,False,False,True,False
6229,11,5.63,True,0.37,Rural,True,False,False,False,False,True
6230,12,5.92,True,0.44,Urban,True,False,True,False,False,False
6231,14,4.18,True,0.37,Rural,False,True,False,True,False,False
6232,12,4.5,True,0.35,Urban,True,False,False,False,True,False
6233,11,4.52,True,0.44,Urban,True,False,True,False,False,False
6234,9,3.26,True,0.45,Rural,True,False,False,False,True,False
6235,9,8.84,True,0.46,Rural,False,True,False,False,True,False
6236,11,7.13,True,0.44,Rural,True,False,False,True,False,False
6237,17,5.26,True,0.32,Urban,True,False,True,False,False,False
6238,17,4.91,True,0.31,Urban,True,False,True,False,False,False
6239,16,5.18,True,0.45,Urban,False,True,False,False,True,False
6240,15,4.46,True,0.4,Urban,False,True,False,True,False,False
6241,10,0.0,False,0.53,Urban,True,False,False,True,False,False
6242,16,4.6,True,0.38,Rural,True,False,True,False,False,False
6243,12,4.88,True,0.44,Urban,True,False,False,True,False,False
6244,18,5.68,True,0.41,Urban,False,True,True,False,False,False
6245,10,0.0,False,0.56,Urban,True,False,False,False,True,False
6246,12,4.03,True,0.4,Urban,False,True,False,True,False,False
6247,17,5.59,True,0.31,Urban,False,True,False,False,True,False
6248,11,5.05,True,0.48,Urban,True,False,True,False,False,False
6249,15,2.58,False,0.39,Urban,False,True,False,True,False,False
6250,12,4.44,True,0.41,Urban,True,False,False,True,False,False
6251,17,6.11,True,0.38,Urban,True,False,False,True,False,False
6252,15,3.63,True,0.37,Urban,False,True,False,False,True,False
6253,16,3.44,True,0.31,Rural,False,True,True,False,False,False
6254,11,4.67,True,0.47,Rural,True,False,False,False,True,False
6255,14,4.63,True,0.36,Rural,False,True,False,False,True,False
6256,9,3.83,True,0.57,Urban,False,True,False,True,False,False
6257,13,3.21,True,0.49,Rural,True,False,False,True,False,False
6258,15,3.8,True,0.34,Urban,False,True,False,True,False,False
6259,14,2.9,False,0.43,Urban,False,True,False,False,True,False
6260,14,5.16,True,0.48,Rural,True,False,False,False,True,False
6261,15,5.21,True,0.38,Urban,True,False,False,False,True,False
6262,14,6.4,True,0.5,Urban,False,True,True,False,False,False
6263,12,4.05,True,0.47,Rural,True,False,False,True,False,False
6264,14,5.46,True,0.36,Urban,True,False,False,True,False,False
6265,17,4.06,True,0.45,Rural,False,True,False,False,True,False
6266,10,2.77,True,0.42,Rural,True,False,False,False,True,False
6267,12,5.41,True,0.5,Rural,True,False,False,True,False,False
6268,14,4.9,True,0.36,Urban,True,False,False,False,False,True
6269,16,6.59,True,0.33,Urban,True,False,False,True,False,False
6270,9,3.45,True,0.5,Urban,True,False,False,True,False,False
6271,11,6.46,True,0.38,Urban,True,False,False,False,False,True
6272,14,6.31,True,0.41,Urban,False,True,False,True,False,False
6273,8,4.15,True,0.46,Rural,False,True,False,False,True,False
6274,9,6.82,True,0.47,Urban,False,True,False,True,False,False
6275,16,3.64,True,0.49,Urban,False,True,False,False,True,False
6276,17,4.21,True,0.37,Urban,True,False,False,False,True,False
6277,14,3.82,True,0.45,Urban,False,True,True,False,False,False
6278,17,4.47,True,0.36,Rural,False,True,False,True,False,False
6279,14,5.96,True,0.49,Urban,True,False,False,False,True,False
6280,13,5.06,True,0.45,Rural,True,False,False,False,False,True
6281,10,5.86,True,0.6,Urban,False,True,False,False,True,False
6282,17,5.4,True,0.44,Urban,False,True,True,False,False,False
6283,10,5.88,True,0.6,Urban,False,True,False,False,False,True
6284,9,4.62,True,0.5,Rural,False,True,False,False,False,True
6285,18,4.61,True,0.36,Urban,True,False,True,False,False,False
6286,13,4.56,True,0.36,Urban,True,False,True,False,False,False
6287,11,2.85,False,0.42,Rural,True,False,False,False,False,True
6288,12,5.32,True,0.38,Urban,False,True,False,True,False,False
6289,10,6.03,True,0.55,Rural,True,False,False,False,True,False
6290,13,1.78,False,0.48,Urban,True,False,False,True,False,False
6291,18,4.83,True,0.33,Rural,False,True,True,False,False,False
6292,10,3.77,True,0.47,Urban,False,True,False,False,True,False
6293,15,3.94,True,0.32,Urban,False,True,True,False,False,False
6294,16,4.9,True,0.38,Urban,False,True,False,False,True,False
6295,11,4.25,True,0.34,Rural,True,False,False,True,False,False
6296,16,5.57,True,0.35,Urban,True,False,False,True,False,False
6297,14,4.31,True,0.36,Urban,True,False,False,False,True,False
6298,10,2.93,True,0.58,Urban,True,False,False,False,True,False
6299,14,3.01,True,0.38,Urban,False,True,True,False,False,False
6300,8,0.0,False,0.51,Urban,True,False,False,True,False,False
6301,10,8.2,True,0.55,Urban,False,True,False,False,False,True
6302,13,3.93,True,0.36,Rural,True,False,False,True,False,False
6303,11,5.06,True,0.43,Rural,True,False,False,True,False,False
6304,14,6.06,True,0.43,Rural,False,True,False,True,False,False
6305,10,1.99,False,0.51,Urban,True,False,False,False,True,False
6306,8,0.17,False,0.42,Urban,False,True,False,False,False,True
6307,16,5.08,True,0.38,Urban,False,True,False,False,True,False
6308,13,2.77,False,0.35,Rural,False,True,True,False,False,False
6309,15,2.2,False,0.42,Rural,True,False,False,True,False,False
6310,10,3.87,True,0.47,Urban,True,False,False,False,True,False
6311,15,4.71,True,0.35,Urban,False,True,False,True,False,False
6312,9,4.03,True,0.56,Rural,True,False,False,True,False,False
6313,11,4.7,True,0.46,Urban,True,False,False,True,False,False
6314,10,0.0,False,0.52,Urban,True,False,False,True,False,False
6315,17,5.11,True,0.37,Urban,False,True,False,False,True,False
6316,8,3.35,True,0.49,Urban,False,True,False,False,True,False
6317,14,4.03,True,0.33,Urban,True,False,True,False,False,False
6318,18,5.7,True,0.42,Urban,True,False,True,False,False,False
6319,17,4.71,True,0.34,Urban,False,True,False,False,True,False
6320,9,7.61,True,0.59,Urban,False,True,False,False,True,False
6321,11,4.21,True,0.44,Urban,False,True,False,True,False,False
6322,16,3.84,True,0.41,Urban,True,False,True,False,False,False
6323,13,2.65,False,0.49,Urban,True,False,False,True,False,False
6324,15,3.58,True,0.4,Urban,False,True,True,False,False,False
6325,9,1.52,False,0.5,Urban,False,True,False,False,True,False
6326,14,4.96,True,0.41,Urban,True,False,True,False,False,False
6327,13,5.56,True,0.41,Urban,True,False,False,False,True,False
6328,16,5.07,True,0.31,Urban,False,True,False,True,False,False
6329,14,4.6,True,0.46,Urban,True,False,True,False,False,False
6330,8,0.0,False,0.4,Rural,False,True,False,False,True,False
6331,15,3.38,True,0.47,Urban,False,True,False,True,False,False
6332,18,4.86,True,0.33,Urban,False,True,False,True,False,False
6333,17,3.54,True,0.47,Urban,True,False,True,False,False,False
6334,10,3.24,True,0.47,Urban,False,True,False,True,False,False
6335,9,2.49,True,0.48,Rural,False,True,False,False,False,True
6336,10,3.0,True,0.53,Urban,True,False,False,False,False,True
6337,18,5.14,True,0.5,Rural,True,False,False,False,True,False
6338,13,3.59,True,0.41,Urban,False,True,False,False,True,False
6339,10,3.68,True,0.59,Urban,False,True,False,True,False,False
6340,17,4.38,True,0.33,Urban,False,True,False,False,True,False
6341,12,5.65,True,0.43,Urban,True,False,False,True,False,False
6342,13,5.62,True,0.35,Rural,True,False,True,False,False,False
6343,15,1.43,False,0.47,Rural,True,False,True,False,False,False
6344,14,5.16,True,0.33,Urban,False,True,False,False,True,False
6345,18,6.22,True,0.39,Rural,False,True,False,True,False,False
6346,15,5.24,True,0.49,Urban,True,False,False,False,True,False
6347,10,6.77,True,0.58,Rural,True,False,False,True,False,False
6348,11,4.15,True,0.34,Urban,True,False,False,False,False,True
6349,13,4.34,True,0.3,Urban,False,True,False,False,True,False
6350,18,3.63,True,0.37,Urban,True,False,False,True,False,False
6351,14,5.74,True,0.49,Rural,False,True,False,False,True,False
6352,16,5.9,True,0.37,Urban,True,False,False,False,True,False
6353,8,2.38,True,0.43,Rural,False,True,False,False,True,False
6354,15,5.78,True,0.48,Urban,False,True,True,False,False,False
6355,15,5.15,True,0.37,Urban,False,True,False,True,False,False
6356,13,3.56,True,0.45,Urban,False,True,False,True,False,False
6357,11,6.02,True,0.45,Rural,True,False,False,True,False,False
6358,10,0.85,False,0.48,Urban,False,True,False,False,False,True
6359,18,5.52,True,0.36,Urban,False,True,False,True,False,False
6360,10,2.04,True,0.51,Urban,True,False,False,False,True,False
6361,13,5.08,True,0.46,Urban,True,False,False,False,False,True
6362,15,4.86,True,0.46,Urban,True,False,True,False,False,False
6363,14,5.8,True,0.33,Urban,False,True,False,True,False,False
6364,18,3.61,True,0.43,Urban,False,True,False,False,True,False
6365,8,5.0,True,0.41,Rural,False,True,False,False,True,False
6366,18,4.34,True,0.37,Rural,False,True,False,False,True,False
6367,13,2.16,False,0.4,Urban,True,False,False,False,True,False
6368,14,4.19,True,0.3,Urban,False,True,False,True,False,False
6369,14,2.3,False,0.47,Urban,False,True,True,False,False,False
6370,16,4.49,True,0.46,Urban,True,False,False,False,True,False
6371,18,3.91,True,0.49,Rural,False,True,False,True,False,False
6372,18,6.86,True,0.31,Urban,True,False,True,False,False,False
6373,17,4.42,True,0.37,Urban,False,True,False,False,True,False
6374,12,4.03,True,0.44,Urban,False,True,False,False,True,False
6375,8,7.65,True,0.4,Urban,False,True,False,True,False,False
6376,9,0.0,False,0.57,Rural,False,True,False,True,False,False
6377,11,5.21,True,0.3,Urban,False,True,True,False,False,False
6378,12,3.42,True,0.47,Urban,False,True,False,True,False,False
6379,16,4.31,True,0.38,Urban,True,False,False,True,False,False
6380,18,4.54,True,0.37,Urban,True,False,True,False,False,False
6381,8,6.73,True,0.55,Urban,True,False,False,False,False,True
6382,10,1.88,False,0.59,Urban,True,False,False,False,False,True
6383,12,4.62,True,0.31,Rural,False,True,False,True,False,False
6384,10,3.43,True,0.53,Urban,False,True,False,False,True,False
6385,11,4.73,True,0.42,Rural,False,True,False,False,False,True
6386,10,3.63,True,0.55,Urban,False,True,False,False,True,False
6387,11,4.7,True,0.32,Urban,False,True,False,True,False,False
6388,8,6.59,True,0.47,Rural,False,True,False,True,False,False
6389,15,3.57,True,0.31,Urban,True,False,True,False,False,False
6390,11,1.62,False,0.4,Urban,True,False,True,False,False,False
6391,14,5.58,True,0.37,Rural,False,True,True,False,False,False
6392,9,0.0,False,0.58,Urban,False,True,False,False,False,True
6393,9,4.17,True,0.44,Urban,True,False,False,False,False,True
6394,13,4.97,True,0.38,Rural,True,False,False,False,False,True
6395,9,8.68,True,0.41,Urban,True,False,False,False,True,False
6396,13,4.64,True,0.36,Rural,False,True,False,True,False,False
6397,18,5.96,True,0.37,Urban,False,True,False,True,False,False
6398,9,1.01,False,0.59,Urban,False,True,False,True,False,False
6399,11,4.11,True,0.4,Urban,True,False,False,True,False,False
6400,14,3.4,True,0.37,Urban,False,True,False,True,False,False
6401,15,4.42,True,0.43,Rural,True,False,False,True,False,False
6402,10,4.66,True,0.41,Urban,False,True,False,False,True,False
6403,16,3.06,True,0.5,Urban,False,True,True,False,False,False
6404,9,4.97,True,0.58,Urban,True,False,False,False,True,False
6405,15,4.59,True,0.41,Urban,True,False,True,False,False,False
6406,15,4.75,True,0.49,Urban,False,True,False,False,False,True
6407,11,4.44,True,0.46,Urban,True,False,True,False,False,False
6408,8,6.95,True,0.4,Rural,False,True,False,False,True,False
6409,8,2.44,True,0.54,Urban,False,True,False,False,True,False
6410,9,5.73,True,0.48,Urban,False,True,False,False,True,False
6411,16,5.19,True,0.47,Urban,False,True,False,False,True,False
6412,9,2.61,True,0.56,Urban,True,False,False,False,True,False
6413,9,2.03,True,0.4,Urban,False,True,False,True,False,False
6414,13,5.13,True,0.33,Urban,False,True,True,False,False,False
6415,14,4.54,True,0.42,Rural,False,True,True,False,False,False
6416,14,6.51,True,0.33,Urban,False,True,False,True,False,False
6417,16,3.41,True,0.49,Urban,True,False,True,False,False,False
6418,13,5.42,True,0.38,Urban,False,True,True,False,False,False
6419,15,4.83,True,0.45,Urban,False,True,False,True,False,False
6420,18,3.69,True,0.49,Urban,False,True,False,True,False,False
6421,13,4.91,True,0.32,Urban,True,False,False,False,True,False
6422,9,0.0,False,0.41,Urban,False,True,False,True,False,False
6423,8,3.77,True,0.41,Urban,True,False,False,True,False,False
6424,12,2.73,False,0.45,Urban,True,False,False,True,False,False
6425,16,2.86,False,0.45,Urban,True,False,False,False,True,False
6426,15,5.43,True,0.35,Rural,True,False,False,False,True,False
6427,11,5.23,True,0.32,Urban,True,False,False,True,False,False
6428,12,4.97,True,0.37,Urban,True,False,False,True,False,False
6429,12,1.46,False,0.36,Urban,False,True,False,True,False,False
6430,13,6.35,True,0.34,Rural,True,False,False,False,False,True
6431,10,2.45,True,0.49,Urban,True,False,False,True,False,False
6432,12,5.86,True,0.36,Urban,True,False,False,False,False,True
6433,9,0.11,False,0.59,Urban,True,False,False,True,False,False
6434,17,6.8,True,0.43,Rural,False,True,True,False,False,False
6435,8,4.18,True,0.48,Rural,True,False,False,False,False,True
6436,18,2.5,False,0.44,Urban,False,True,False,True,False,False
6437,8,4.24,True,0.58,Urban,False,True,False,True,False,False
6438,17,6.3,True,0.32,Urban,False,True,True,False,False,False
6439,14,3.73,True,0.5,Urban,True,False,True,False,False,False
