,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV
6151,13,4.72,True,0.5,Rural,0,0,1,0
6152,12,3.64,True,0.36,Rural,1,0,1,0
6153,8,8.52,True,0.51,Urban,1,0,1,0
6154,16,5.52,True,0.46,Urban,0,0,0,0
6155,9,1.14,False,0.5,Urban,1,0,1,0
6156,16,6.38,True,0.33,Rural,0,0,0,0
6157,17,1.63,False,0.5,Rural,0,0,0,1
6158,9,8.08,True,0.5,Rural,0,0,1,0
6159,16,5.18,True,0.34,Rural,1,0,1,0
6160,13,2.93,False,0.45,Urban,1,1,0,0
6161,18,4.18,True,0.33,Urban,1,0,0,1
6162,16,4.31,True,0.41,Rural,0,0,0,0
6163,13,2.45,False,0.32,Urban,0,1,0,0
6164,13,4.92,True,0.4,Urban,1,1,0,0
6165,18,4.94,True,0.36,Urban,0,0,0,1
6166,9,3.24,True,0.48,Urban,1,0,0,0
6167,15,5.04,True,0.47,Rural,1,0,1,0
6168,10,5.35,True,0.47,Rural,1,0,0,1
6169,14,5.77,True,0.49,Urban,1,0,1,0
6170,12,5.63,True,0.45,Urban,0,0,1,0
6171,10,4.93,True,0.43,Urban,1,0,0,0
6172,8,6.66,True,0.41,Urban,0,0,0,0
6173,15,4.46,True,0.35,Urban,0,0,1,0
6174,10,5.82,True,0.53,Rural,0,0,1,0
6175,9,0.0,False,0.59,Urban,0,0,1,0
6176,8,4.04,True,0.41,Rural,1,0,0,1
6177,11,4.31,True,0.45,Urban,0,0,1,0
6178,15,2.94,False,0.32,Urban,0,0,1,0
6179,10,7.08,True,0.46,Urban,1,0,0,1
6180,8,7.35,True,0.52,Rural,0,0,1,0
6181,11,4.43,True,0.43,Rural,1,1,0,0
6182,16,5.17,True,0.38,Rural,0,0,0,1
6183,8,7.01,True,0.53,Urban,1,0,1,0
6184,18,2.85,False,0.39,Urban,1,0,1,0
6185,9,6.1,True,0.6,Urban,1,0,1,0
6186,16,5.22,True,0.49,Urban,0,0,1,0
6187,9,1.12,False,0.43,Rural,1,0,0,1
6188,10,1.6,False,0.44,Urban,1,0,0,0
6189,14,4.83,True,0.45,Urban,1,0,1,0
6190,10,2.78,True,0.49,Urban,0,0,0,1
6191,16,6.41,True,0.46,Urban,1,0,1,0
6192,13,6.3,True,0.47,Urban,1,1,0,0
6193,10,2.17,True,0.52,Urban,0,0,0,0
6194,16,4.01,True,0.35,Urban,0,0,1,0
6195,8,6.13,True,0.59,Urban,0,0,1,0
6196,17,4.31,True,0.48,Urban,1,0,1,0
6197,10,5.11,True,0.54,Urban,0,0,1,0
6198,8,2.93,True,0.49,Urban,0,0,1,0
6199,9,2.11,True,0.45,Urban,0,0,0,1
6200,15,5.5,True,0.34,Rural,1,0,0,1
6201,14,5.09,True,0.5,Urban,0,0,0,1
6202,9,6.81,True,0.55,Urban,0,0,0,1
6203,9,3.82,True,0.59,Rural,1,0,0,1
6204,16,3.28,True,0.31,Urban,1,1,0,0
6205,13,4.52,True,0.48,Urban,1,0,1,0
6206,12,5.9,True,0.43,Rural,1,1,0,0
6207,17,6.11,True,0.37,Rural,0,0,1,0
6208,13,5.22,True,0.41,Urban,0,0,1,0
6209,16,3.04,True,0.33,Urban,1,0,1,0
6210,18,4.04,True,0.37,Rural,1,0,1,0
6211,14,4.51,True,0.4,Urban,0,0,1,0
6212,17,4.26,True,0.43,Urban,0,0,0,1
6213,17,3.28,True,0.47,Urban,0,1,0,0
6214,16,3.73,True,0.34,Urban,1,0,1,0
6215,11,3.8,True,0.48,Rural,0,1,0,0
6216,9,1.15,False,0.41,Urban,1,0,0,1
6217,15,4.5,True,0.43,Urban,0,0,1,0
6218,11,5.53,True,0.42,Urban,1,0,1,0
6219,16,3.58,True,0.49,Urban,0,0,1,0
6220,11,6.67,True,0.42,Rural,1,0,1,0
6221,15,5.25,True,0.4,Urban,0,0,0,1
6222,16,5.9,True,0.46,Urban,0,1,0,0
6223,16,3.68,True,0.43,Urban,1,0,1,0
6224,17,4.23,True,0.46,Urban,1,0,1,0
6225,11,4.94,True,0.35,Urban,0,0,1,0
6226,8,5.02,True,0.56,Rural,1,0,0,0
6227,10,11.33,True,0.44,Urban,0,0,1,0
6228,16,5.87,True,0.4,Urban,1,0,0,1
6229,11,5.63,True,0.37,Rural,0,0,0,0
6230,12,5.92,True,0.44,Urban,0,1,0,0
6231,14,4.18,True,0.37,Rural,1,0,1,0
6232,12,4.5,True,0.35,Urban,0,0,0,1
6233,11,4.52,True,0.44,Urban,0,1,0,0
6234,9,3.26,True,0.45,Rural,0,0,0,1
6235,9,8.84,True,0.46,Rural,1,0,0,1
6236,11,7.13,True,0.44,Rural,0,0,1,0
6237,17,5.26,True,0.32,Urban,0,1,0,0
6238,17,4.91,True,0.31,Urban,0,1,0,0
6239,16,5.18,True,0.45,Urban,1,0,0,1
6240,15,4.46,True,0.4,Urban,1,0,1,0
6241,10,0.0,False,0.53,Urban,0,0,1,0
6242,16,4.6,True,0.38,Rural,0,1,0,0
6243,12,4.88,True,0.44,Urban,0,0,1,0
6244,18,5.68,True,0.41,Urban,1,1,0,0
6245,10,0.0,False,0.56,Urban,0,0,0,1
6246,12,4.03,True,0.4,Urban,1,0,1,0
6247,17,5.59,True,0.31,Urban,1,0,0,1
6248,11,5.05,True,0.48,Urban,0,1,0,0
6249,15,2.58,False,0.39,Urban,1,0,1,0
6250,12,4.44,True,0.41,Urban,0,0,1,0
6251,17,6.11,True,0.38,Urban,0,0,1,0
6252,15,3.63,True,0.37,Urban,1,0,0,1
6253,16,3.44,True,0.31,Rural,1,1,0,0
6254,11,4.67,True,0.47,Rural,0,0,0,1
6255,14,4.63,True,0.36,Rural,1,0,0,1
6256,9,3.83,True,0.57,Urban,1,0,1,0
6257,13,3.21,True,0.49,Rural,0,0,1,0
6258,15,3.8,True,0.34,Urban,1,0,1,0
6259,14,2.9,False,0.43,Urban,1,0,0,1
6260,14,5.16,True,0.48,Rural,0,0,0,1
6261,15,5.21,True,0.38,Urban,0,0,0,1
6262,14,6.4,True,0.5,Urban,1,1,0,0
6263,12,4.05,True,0.47,Rural,0,0,1,0
6264,14,5.46,True,0.36,Urban,0,0,1,0
6265,17,4.06,True,0.45,Rural,1,0,0,1
6266,10,2.77,True,0.42,Rural,0,0,0,1
6267,12,5.41,True,0.5,Rural,0,0,1,0
6268,14,4.9,True,0.36,Urban,0,0,0,0
6269,16,6.59,True,0.33,Urban,0,0,1,0
6270,9,3.45,True,0.5,Urban,0,0,1,0
6271,11,6.46,True,0.38,Urban,0,0,0,0
6272,14,6.31,True,0.41,Urban,1,0,1,0
6273,8,4.15,True,0.46,Rural,1,0,0,1
6274,9,6.82,True,0.47,Urban,1,0,1,0
6275,16,3.64,True,0.49,Urban,1,0,0,1
6276,17,4.21,True,0.37,Urban,0,0,0,1
6277,14,3.82,True,0.45,Urban,1,1,0,0
6278,17,4.47,True,0.36,Rural,1,0,1,0
6279,14,5.96,True,0.49,Urban,0,0,0,1
6280,13,5.06,True,0.45,Rural,0,0,0,0
6281,10,5.86,True,0.6,Urban,1,0,0,1
6282,17,5.4,True,0.44,Urban,1,1,0,0
6283,10,5.88,True,0.6,Urban,1,0,0,0
6284,9,4.62,True,0.5,Rural,1,0,0,0
6285,18,4.61,True,0.36,Urban,0,1,0,0
6286,13,4.56,True,0.36,Urban,0,1,0,0
6287,11,2.85,False,0.42,Rural,0,0,0,0
6288,12,5.32,True,0.38,Urban,1,0,1,0
6289,10,6.03,True,0.55,Rural,0,0,0,1
6290,13,1.78,False,0.48,Urban,0,0,1,0
6291,18,4.83,True,0.33,Rural,1,1,0,0
6292,10,3.77,True,0.47,Urban,1,0,0,1
6293,15,3.94,True,0.32,Urban,1,1,0,0
6294,16,4.9,True,0.38,Urban,1,0,0,1
6295,11,4.25,True,0.34,Rural,0,0,1,0
6296,16,5.57,True,0.35,Urban,0,0,1,0
6297,14,4.31,True,0.36,Urban,0,0,0,1
6298,10,2.93,True,0.58,Urban,0,0,0,1
6299,14,3.01,True,0.38,Urban,1,1,0,0
6300,8,0.0,False,0.51,Urban,0,0,1,0
6301,10,8.2,True,0.55,Urban,1,0,0,0
6302,13,3.93,True,0.36,Rural,0,0,1,0
6303,11,5.06,True,0.43,Rural,0,0,1,0
6304,14,6.06,True,0.43,Rural,1,0,1,0
6305,10,1.99,False,0.51,Urban,0,0,0,1
6306,8,0.17,False,0.42,Urban,1,0,0,0
6307,16,5.08,True,0.38,Urban,1,0,0,1
6308,13,2.77,False,0.35,Rural,1,1,0,0
6309,15,2.2,False,0.42,Rural,0,0,1,0
6310,10,3.87,True,0.47,Urban,0,0,0,1
6311,15,4.71,True,0.35,Urban,1,0,1,0
6312,9,4.03,True,0.56,Rural,0,0,1,0
6313,11,4.7,True,0.46,Urban,0,0,1,0
6314,10,0.0,False,0.52,Urban,0,0,1,0
6315,17,5.11,True,0.37,Urban,1,0,0,1
6316,8,3.35,True,0.49,Urban,1,0,0,1
6317,14,4.03,True,0.33,Urban,0,1,0,0
6318,18,5.7,True,0.42,Urban,0,1,0,0
6319,17,4.71,True,0.34,Urban,1,0,0,1
6320,9,7.61,True,0.59,Urban,1,0,0,1
6321,11,4.21,True,0.44,Urban,1,0,1,0
6322,16,3.84,True,0.41,Urban,0,1,0,0
6323,13,2.65,False,0.49,Urban,0,0,1,0
6324,15,3.58,True,0.4,Urban,1,1,0,0
6325,9,1.52,False,0.5,Urban,1,0,0,1
6326,14,4.96,True,0.41,Urban,0,1,0,0
6327,13,5.56,True,0.41,Urban,0,0,0,1
6328,16,5.07,True,0.31,Urban,1,0,1,0
6329,14,4.6,True,0.46,Urban,0,1,0,0
6330,8,0.0,False,0.4,Rural,1,0,0,1
6331,15,3.38,True,0.47,Urban,1,0,1,0
6332,18,4.86,True,0.33,Urban,1,0,1,0
6333,17,3.54,True,0.47,Urban,0,1,0,0
6334,10,3.24,True,0.47,Urban,1,0,1,0
6335,9,2.49,True,0.48,Rural,1,0,0,0
6336,10,3.0,True,0.53,Urban,0,0,0,0
6337,18,5.14,True,0.5,Rural,0,0,0,1
6338,13,3.59,True,0.41,Urban,1,0,0,1
6339,10,3.68,True,0.59,Urban,1,0,1,0
6340,17,4.38,True,0.33,Urban,1,0,0,1
6341,12,5.65,True,0.43,Urban,0,0,1,0
6342,13,5.62,True,0.35,Rural,0,1,0,0
6343,15,1.43,False,0.47,Rural,0,1,0,0
6344,14,5.16,True,0.33,Urban,1,0,0,1
6345,18,6.22,True,0.39,Rural,1,0,1,0
6346,15,5.24,True,0.49,Urban,0,0,0,1
6347,10,6.77,True,0.58,Rural,0,0,1,0
6348,11,4.15,True,0.34,Urban,0,0,0,0
6349,13,4.34,True,0.3,Urban,1,0,0,1
6350,18,3.63,True,0.37,Urban,0,0,1,0
6351,14,5.74,True,0.49,Rural,1,0,0,1
6352,16,5.9,True,0.37,Urban,0,0,0,1
6353,8,2.38,True,0.43,Rural,1,0,0,1
6354,15,5.78,True,0.48,Urban,1,1,0,0
6355,15,5.15,True,0.37,Urban,1,0,1,0
6356,13,3.56,True,0.45,Urban,1,0,1,0
6357,11,6.02,True,0.45,Rural,0,0,1,0
6358,10,0.85,False,0.48,Urban,1,0,0,0
6359,18,5.52,True,0.36,Urban,1,0,1,0
6360,10,2.04,True,0.51,Urban,0,0,0,1
6361,13,5.08,True,0.46,Urban,0,0,0,0
6362,15,4.86,True,0.46,Urban,0,1,0,0
6363,14,5.8,True,0.33,Urban,1,0,1,0
6364,18,3.61,True,0.43,Urban,1,0,0,1
6365,8,5.0,True,0.41,Rural,1,0,0,1
6366,18,4.34,True,0.37,Rural,1,0,0,1
6367,13,2.16,False,0.4,Urban,0,0,0,1
6368,14,4.19,True,0.3,Urban,1,0,1,0
6369,14,2.3,False,0.47,Urban,1,1,0,0
6370,16,4.49,True,0.46,Urban,0,0,0,1
6371,18,3.91,True,0.49,Rural,1,0,1,0
6372,18,6.86,True,0.31,Urban,0,1,0,0
6373,17,4.42,True,0.37,Urban,1,0,0,1
6374,12,4.03,True,0.44,Urban,1,0,0,1
6375,8,7.65,True,0.4,Urban,1,0,1,0
6376,9,0.0,False,0.57,Rural,1,0,1,0
6377,11,5.21,True,0.3,Urban,1,1,0,0
6378,12,3.42,True,0.47,Urban,1,0,1,0
6379,16,4.31,True,0.38,Urban,0,0,1,0
6380,18,4.54,True,0.37,Urban,0,1,0,0
6381,8,6.73,True,0.55,Urban,0,0,0,0
6382,10,1.88,False,0.59,Urban,0,0,0,0
6383,12,4.62,True,0.31,Rural,1,0,1,0
6384,10,3.43,True,0.53,Urban,1,0,0,1
6385,11,4.73,True,0.42,Rural,1,0,0,0
6386,10,3.63,True,0.55,Urban,1,0,0,1
6387,11,4.7,True,0.32,Urban,1,0,1,0
6388,8,6.59,True,0.47,Rural,1,0,1,0
6389,15,3.57,True,0.31,Urban,0,1,0,0
6390,11,1.62,False,0.4,Urban,0,1,0,0
6391,14,5.58,True,0.37,Rural,1,1,0,0
6392,9,0.0,False,0.58,Urban,1,0,0,0
6393,9,4.17,True,0.44,Urban,0,0,0,0
6394,13,4.97,True,0.38,Rural,0,0,0,0
6395,9,8.68,True,0.41,Urban,0,0,0,1
6396,13,4.64,True,0.36,Rural,1,0,1,0
6397,18,5.96,True,0.37,Urban,1,0,1,0
6398,9,1.01,False,0.59,Urban,1,0,1,0
6399,11,4.11,True,0.4,Urban,0,0,1,0
6400,14,3.4,True,0.37,Urban,1,0,1,0
6401,15,4.42,True,0.43,Rural,0,0,1,0
6402,10,4.66,True,0.41,Urban,1,0,0,1
6403,16,3.06,True,0.5,Urban,1,1,0,0
6404,9,4.97,True,0.58,Urban,0,0,0,1
6405,15,4.59,True,0.41,Urban,0,1,0,0
6406,15,4.75,True,0.49,Urban,1,0,0,0
6407,11,4.44,True,0.46,Urban,0,1,0,0
6408,8,6.95,True,0.4,Rural,1,0,0,1
6409,8,2.44,True,0.54,Urban,1,0,0,1
6410,9,5.73,True,0.48,Urban,1,0,0,1
6411,16,5.19,True,0.47,Urban,1,0,0,1
6412,9,2.61,True,0.56,Urban,0,0,0,1
6413,9,2.03,True,0.4,Urban,1,0,1,0
6414,13,5.13,True,0.33,Urban,1,1,0,0
6415,14,4.54,True,0.42,Rural,1,1,0,0
6416,14,6.51,True,0.33,Urban,1,0,1,0
6417,16,3.41,True,0.49,Urban,0,1,0,0
6418,13,5.42,True,0.38,Urban,1,1,0,0
6419,15,4.83,True,0.45,Urban,1,0,1,0
6420,18,3.69,True,0.49,Urban,1,0,1,0
6421,13,4.91,True,0.32,Urban,0,0,0,1
6422,9,0.0,False,0.41,Urban,1,0,1,0
6423,8,3.77,True,0.41,Urban,0,0,1,0
6424,12,2.73,False,0.45,Urban,0,0,1,0
6425,16,2.86,False,0.45,Urban,0,0,0,1
6426,15,5.43,True,0.35,Rural,0,0,0,1
6427,11,5.23,True,0.32,Urban,0,0,1,0
6428,12,4.97,True,0.37,Urban,0,0,1,0
6429,12,1.46,False,0.36,Urban,1,0,1,0
6430,13,6.35,True,0.34,Rural,0,0,0,0
6431,10,2.45,True,0.49,Urban,0,0,1,0
6432,12,5.86,True,0.36,Urban,0,0,0,0
6433,9,0.11,False,0.59,Urban,0,0,1,0
6434,17,6.8,True,0.43,Rural,1,1,0,0
6435,8,4.18,True,0.48,Rural,0,0,0,0
6436,18,2.5,False,0.44,Urban,1,0,1,0
6437,8,4.24,True,0.58,Urban,1,0,1,0
6438,17,6.3,True,0.32,Urban,1,1,0,0
6439,14,3.73,True,0.5,Urban,0,1,0,0
6440,9,0.61,False,0.45,Urban,1,0,0,1
6441,11,5.91,True,0.38,Rural,0,1,0,0
6442,12,4.77,True,0.49,Rural,0,1,0,0
6443,14,3.54,True,0.44,Urban,1,1,0,0
6444,9,6.11,True,0.5,Urban,0,0,0,1
6445,13,3.73,True,0.4,Rural,0,1,0,0
6446,8,2.99,True,0.46,Urban,1,0,0,0
6447,14,4.52,True,0.31,Rural,0,0,1,0
6448,16,4.95,True,0.31,Rural,0,0,0,0
6449,12,5.23,True,0.46,Rural,1,0,1,0
6450,12,6.69,True,0.41,Urban,1,0,1,0
6451,11,4.79,True,0.43,Urban,0,0,1,0
6452,10,5.42,True,0.57,Urban,0,0,0,1
6453,16,3.98,True,0.42,Rural,1,0,0,1
6454,12,4.03,True,0.43,Rural,0,1,0,0
6455,15,4.61,True,0.42,Rural,1,0,0,0
6456,16,7.04,True,0.37,Urban,0,0,1,0
6457,12,4.26,True,0.39,Urban,1,0,1,0
6458,17,5.12,True,0.43,Urban,0,0,1,0
6459,16,3.72,True,0.39,Urban,1,0,0,1
6460,9,3.81,True,0.43,Rural,1,0,1,0
6461,16,5.93,True,0.35,Rural,0,0,0,1
6462,18,3.54,True,0.41,Urban,1,0,0,0
6463,11,5.1,True,0.38,Rural,0,0,1,0
6464,13,5.41,True,0.45,Urban,1,1,0,0
6465,13,1.47,False,0.49,Urban,1,1,0,0
6466,13,6.18,True,0.38,Rural,0,0,0,1
6467,9,4.82,True,0.55,Rural,0,0,1,0
6468,14,5.1,True,0.37,Urban,1,0,1,0
6469,13,5.88,True,0.46,Urban,1,0,1,0
6470,18,3.75,True,0.33,Urban,1,1,0,0
6471,8,8.39,True,0.44,Rural,1,0,1,0
6472,9,4.73,True,0.54,Rural,0,0,0,0
6473,14,3.68,True,0.44,Urban,1,0,0,1
6474,8,2.86,True,0.5,Urban,1,0,0,1
6475,8,1.25,False,0.5,Rural,1,0,1,0
6476,8,6.58,True,0.41,Urban,0,0,0,1
6477,15,3.7,True,0.46,Urban,0,0,0,0
6478,11,5.54,True,0.34,Urban,0,0,1,0
6479,11,4.83,True,0.48,Urban,0,0,1,0
6480,9,3.47,True,0.5,Rural,1,0,1,0
6481,18,5.24,True,0.37,Rural,0,1,0,0
6482,18,4.88,True,0.37,Rural,1,0,0,1
6483,18,4.23,True,0.44,Urban,1,0,1,0
6484,8,1.81,False,0.54,Rural,0,0,1,0
6485,17,3.88,True,0.32,Urban,1,0,1,0
6486,16,4.07,True,0.45,Urban,1,0,0,1
6487,14,5.46,True,0.39,Urban,0,1,0,0
6488,11,4.94,True,0.47,Urban,0,1,0,0
6489,13,4.59,True,0.35,Rural,1,1,0,0
6490,9,0.0,False,0.48,Urban,1,0,0,1
6491,14,3.49,True,0.45,Urban,0,1,0,0
6492,9,5.66,True,0.58,Urban,1,0,1,0
6493,17,3.35,True,0.38,Urban,1,0,1,0
6494,15,4.9,True,0.43,Urban,1,0,1,0
6495,15,2.91,False,0.37,Urban,0,0,0,1
6496,8,3.18,True,0.43,Urban,0,0,0,0
6497,15,4.02,True,0.37,Rural,1,1,0,0
6498,9,9.62,True,0.52,Urban,1,0,0,0
6499,13,4.56,True,0.44,Rural,1,0,0,1
6500,8,6.85,True,0.51,Rural,1,0,0,0
6501,12,5.43,True,0.31,Rural,0,1,0,0
6502,18,5.83,True,0.44,Urban,0,0,1,0
6503,14,4.24,True,0.34,Urban,1,1,0,0
6504,17,5.0,True,0.42,Urban,1,1,0,0
6505,8,2.75,True,0.57,Urban,1,0,1,0
6506,9,3.57,True,0.56,Urban,0,0,0,0
6507,14,4.68,True,0.47,Rural,1,0,1,0
6508,13,4.09,True,0.48,Urban,1,0,0,0
6509,10,5.36,True,0.58,Urban,0,0,0,0
6510,17,4.93,True,0.49,Urban,0,0,1,0
6511,9,3.55,True,0.42,Urban,1,0,1,0
6512,17,3.45,True,0.39,Urban,0,0,1,0
6513,11,3.55,True,0.4,Rural,1,0,1,0
6514,10,8.6,True,0.55,Urban,1,0,0,1
6515,14,3.45,True,0.44,Urban,0,0,0,0
6516,15,3.81,True,0.32,Urban,1,1,0,0
6517,9,4.85,True,0.51,Rural,0,0,0,0
6518,17,4.31,True,0.45,Urban,1,0,1,0
6519,14,6.31,True,0.45,Urban,1,0,1,0
6520,15,4.34,True,0.45,Rural,0,0,1,0
6521,13,4.88,True,0.39,Urban,0,0,0,1
6522,13,3.15,True,0.3,Urban,1,0,1,0
6523,17,3.62,True,0.33,Urban,0,0,1,0
6524,8,5.9,True,0.54,Urban,0,0,1,0
6525,11,3.63,True,0.45,Urban,1,1,0,0
6526,8,2.69,True,0.51,Urban,0,0,0,1
6527,11,5.96,True,0.38,Rural,0,0,1,0
6528,9,5.36,True,0.49,Rural,0,0,1,0
6529,18,6.41,True,0.43,Urban,1,0,0,1
6530,12,4.4,True,0.45,Urban,0,1,0,0
6531,17,3.87,True,0.49,Urban,1,1,0,0
6532,16,4.06,True,0.33,Urban,1,0,1,0
6533,18,2.5,False,0.47,Urban,1,0,0,1
6534,17,2.98,False,0.45,Urban,1,0,1,0
6535,10,2.7,True,0.58,Urban,0,0,1,0
6536,15,5.82,True,0.47,Urban,1,1,0,0
6537,10,2.5,True,0.48,Urban,0,0,1,0
6538,13,4.69,True,0.37,Urban,1,1,0,0
6539,11,3.24,True,0.36,Rural,1,0,1,0
6540,15,5.13,True,0.31,Rural,0,0,1,0
6541,18,4.84,True,0.36,Rural,0,0,0,1
6542,13,4.09,True,0.34,Urban,0,0,0,1
6543,15,0.99,False,0.33,Urban,0,1,0,0
6544,8,3.49,True,0.55,Urban,0,0,1,0
6545,13,5.25,True,0.49,Urban,1,0,1,0
6546,8,1.48,False,0.47,Rural,0,0,1,0
6547,8,3.81,True,0.51,Urban,1,0,0,1
6548,15,3.79,True,0.47,Urban,0,0,0,1
6549,14,4.77,True,0.48,Urban,1,1,0,0
6550,10,0.0,False,0.5,Rural,0,0,0,1
6551,13,3.37,True,0.43,Urban,0,0,1,0
6552,16,5.39,True,0.41,Urban,0,0,1,0
6553,14,3.77,True,0.47,Urban,0,0,0,1
6554,10,6.26,True,0.47,Rural,1,0,0,1
6555,13,3.32,True,0.44,Urban,0,0,0,1
6556,18,4.04,True,0.37,Urban,1,0,1,0
6557,11,3.57,True,0.37,Rural,0,0,0,0
6558,10,2.25,True,0.58,Rural,0,0,0,1
6559,16,7.81,True,0.32,Urban,1,0,0,1
6560,17,4.06,True,0.44,Urban,1,0,1,0
6561,9,3.22,True,0.47,Rural,0,0,1,0
6562,8,3.74,True,0.45,Rural,0,0,0,1
6563,9,4.68,True,0.59,Urban,1,0,1,0
6564,14,5.27,True,0.37,Urban,0,1,0,0
6565,17,3.9,True,0.4,Urban,1,0,0,0
6566,8,2.57,True,0.57,Urban,1,0,1,0
6567,13,4.18,True,0.38,Urban,0,0,0,0
6568,14,3.65,True,0.41,Urban,0,0,0,1
6569,16,3.87,True,0.48,Rural,1,0,0,1
6570,15,4.54,True,0.46,Urban,0,1,0,0
6571,13,0.94,False,0.33,Urban,1,1,0,0
6572,10,3.99,True,0.52,Urban,1,0,0,1
6573,15,3.48,True,0.47,Urban,0,0,1,0
6574,14,2.16,False,0.31,Urban,1,1,0,0
6575,10,1.23,False,0.45,Urban,1,0,1,0
6576,16,6.14,True,0.37,Urban,1,0,0,0
6577,9,2.69,True,0.53,Urban,1,0,1,0
6578,10,8.18,True,0.51,Urban,0,0,1,0
6579,9,2.35,True,0.4,Urban,0,0,0,0
6580,8,6.47,True,0.48,Rural,1,0,1,0
6581,11,5.45,True,0.42,Urban,0,0,1,0
6582,12,5.56,True,0.36,Urban,1,0,1,0
6583,13,3.97,True,0.33,Rural,0,0,1,0
6584,12,2.3,False,0.47,Urban,1,0,1,0
6585,8,7.94,True,0.47,Urban,1,0,1,0
6586,10,6.3,True,0.6,Urban,1,0,0,1
6587,8,3.95,True,0.52,Urban,1,0,1,0
6588,18,3.61,True,0.42,Rural,1,0,1,0
6589,12,5.23,True,0.35,Rural,0,1,0,0
6590,12,2.71,False,0.31,Rural,1,0,1,0
6591,18,4.35,True,0.32,Urban,1,1,0,0
6592,13,5.43,True,0.37,Urban,0,0,1,0
6593,15,4.03,True,0.45,Urban,1,0,1,0
6594,17,7.16,True,0.43,Urban,0,0,1,0
6595,8,0.86,False,0.6,Rural,1,0,1,0
6596,11,5.49,True,0.34,Rural,0,0,0,1
6597,17,5.79,True,0.34,Rural,1,0,1,0
6598,18,6.5,True,0.32,Urban,1,0,1,0
6599,8,5.87,True,0.57,Urban,0,0,1,0
6600,16,3.79,True,0.39,Rural,1,0,1,0
6601,18,3.57,True,0.34,Rural,0,1,0,0
6602,14,3.92,True,0.48,Urban,1,0,1,0
6603,14,5.62,True,0.41,Rural,0,0,1,0
6604,12,6.6,True,0.47,Urban,0,1,0,0
6605,14,3.74,True,0.37,Urban,1,0,0,1
6606,9,9.7,True,0.58,Urban,0,0,0,1
6607,11,3.92,True,0.4,Rural,0,1,0,0
6608,14,4.32,True,0.35,Rural,1,1,0,0
6609,10,0.31,False,0.55,Urban,1,0,0,0
6610,9,2.57,True,0.5,Urban,0,0,0,1
6611,17,5.18,True,0.31,Rural,1,0,1,0
6612,9,1.26,False,0.49,Urban,1,0,1,0
6613,8,4.83,True,0.51,Urban,1,0,0,1
6614,12,4.17,True,0.33,Rural,1,0,0,1
6615,13,4.15,True,0.39,Urban,0,0,1,0
6616,13,3.8,True,0.31,Rural,1,0,0,1
6617,16,4.19,True,0.34,Urban,0,0,0,0
6618,11,4.53,True,0.39,Urban,0,0,1,0
6619,8,2.51,True,0.5,Rural,0,0,0,1
6620,13,1.65,False,0.34,Urban,0,1,0,0
6621,12,3.06,True,0.33,Urban,1,0,0,1
6622,17,3.33,True,0.33,Urban,1,0,1,0
6623,13,4.87,True,0.35,Urban,0,0,1,0
6624,10,3.99,True,0.49,Rural,0,0,0,0
6625,9,8.15,True,0.53,Rural,1,0,0,1
6626,13,3.97,True,0.33,Urban,0,0,1,0
6627,8,0.0,False,0.51,Urban,1,0,0,1
6628,14,2.71,False,0.47,Rural,0,0,1,0
6629,14,4.34,True,0.36,Urban,1,1,0,0
6630,17,5.54,True,0.43,Rural,1,1,0,0
6631,14,4.02,True,0.45,Urban,1,0,1,0
6632,18,4.3,True,0.48,Urban,0,0,1,0
6633,17,4.09,True,0.32,Urban,1,0,0,1
6634,8,9.92,True,0.46,Urban,0,0,0,1
6635,11,5.85,True,0.37,Urban,1,0,0,0
6636,14,5.26,True,0.36,Urban,1,1,0,0
6637,18,3.62,True,0.45,Urban,0,1,0,0
6638,16,4.77,True,0.37,Urban,1,0,0,1
6639,12,5.3,True,0.3,Urban,0,0,1,0
6640,9,1.21,False,0.44,Rural,1,0,0,0
6641,14,3.85,True,0.47,Urban,0,0,1,0
6642,17,3.88,True,0.32,Urban,1,0,1,0
6643,8,2.37,True,0.55,Urban,1,0,1,0
6644,14,5.82,True,0.4,Urban,1,0,1,0
6645,13,6.1,True,0.45,Urban,1,0,1,0
6646,14,4.71,True,0.3,Urban,0,1,0,0
6647,17,3.53,True,0.38,Rural,1,1,0,0
6648,10,1.15,False,0.46,Urban,1,0,1,0
6649,10,4.79,True,0.48,Urban,1,0,1,0
6650,14,5.26,True,0.32,Rural,1,1,0,0
6651,9,8.52,True,0.44,Rural,0,0,0,1
6652,8,4.03,True,0.43,Urban,0,0,0,1
6653,16,4.16,True,0.41,Urban,0,0,1,0
6654,16,3.33,True,0.42,Urban,1,0,0,0
6655,14,1.78,False,0.33,Urban,0,1,0,0
6656,14,3.28,True,0.34,Urban,0,0,1,0
6657,10,4.75,True,0.49,Urban,0,0,1,0
6658,17,5.8,True,0.38,Urban,1,0,1,0
6659,9,0.0,False,0.58,Urban,1,0,1,0
6660,18,4.92,True,0.45,Urban,1,0,0,1
6661,14,5.27,True,0.43,Rural,1,0,1,0
6662,16,5.45,True,0.37,Rural,0,0,0,0
6663,8,7.37,True,0.47,Urban,0,0,0,0
6664,11,4.86,True,0.37,Rural,1,1,0,0
